run_id,mean,median,std,min,max,p10,p90,p99,skew,kurtosis,count,probe,model_tag,quant,ctx,npredict,decoding,temp,repeat_idx,prompt_label,prompt
20251205T221101Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r002,23697.712,23622.0,776.0626730948005,22336,31278,23585.8,23660.0,28672.019999999997,6.184583344381557,43.04526160433651,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,2,custom,The quick brown fox jumps over the lazy dog.
20251205T221102Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r003,23650.070666666667,23622.0,625.9798757756831,22344,30538,23586.0,23660.0,27785.539999999997,6.90642414144099,60.56156518048558,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,3,custom,The quick brown fox jumps over the lazy dog.
20251205T221102Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r004,23651.017333333333,23622.0,670.3534994630693,22394,32508,23586.0,23660.0,27947.779999999995,7.21490631302066,66.4799703246313,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,4,custom,The quick brown fox jumps over the lazy dog.
20251205T221102Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r005,23595.786666666667,23498.0,708.7059059979343,23290,31132,23420.0,23590.0,28626.1,7.889739111920147,64.39807688809567,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,5,custom,The quick brown fox jumps over the lazy dog.
20251205T221103Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r006,23698.293333333335,23624.0,643.4948643015548,23578,30922,23590.0,23658.0,28244.6,8.796088028894294,77.57481157586551,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,6,custom,The quick brown fox jumps over the lazy dog.
20251205T221103Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r007,23774.256,23718.0,591.1028789810556,23668,34326,23682.0,23750.0,23940.71999999996,11.004411738536497,132.65311577270163,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,7,custom,The quick brown fox jumps over the lazy dog.
20251205T221103Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r008,23720.205333333335,23638.0,624.2948538534658,23580,30888,23592.0,23692.0,28090.899999999998,7.5544748858233195,57.34132392874408,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,8,custom,The quick brown fox jumps over the lazy dog.
20251205T221104Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r009,23760.577333333335,23696.0,586.8919686007758,23648,30010,23658.0,23728.0,28287.519999999997,8.82569682794745,76.93006991570529,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,9,custom,The quick brown fox jumps over the lazy dog.
20251205T221104Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r010,23680.726666666666,23624.0,524.9750589287264,23578,29600,23590.0,23658.0,27534.979999999996,9.377772862997787,87.56279537852689,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,10,custom,The quick brown fox jumps over the lazy dog.
20251205T221104Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r011,23683.061333333335,23626.0,531.0789540880018,23576,31000,23590.0,23660.0,27952.14,9.31958463670213,88.4420811092741,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,11,custom,The quick brown fox jumps over the lazy dog.
20251205T221105Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r012,23674.208,23626.0,484.5362087891388,23578,29542,23590.0,23658.0,24171.179999999986,10.123019039706671,102.81220448504403,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,12,custom,The quick brown fox jumps over the lazy dog.
20251205T221105Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r013,23699.396,23624.0,686.9387889643863,23578,36140,23590.0,23658.0,28819.519999999997,10.233516706125299,120.54096590936692,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,13,custom,The quick brown fox jumps over the lazy dog.
20251205T221105Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r014,23682.204,23624.0,542.5081410505012,23576,30634,23590.0,23658.0,27812.6,9.564415972356745,92.4518183541384,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,14,custom,The quick brown fox jumps over the lazy dog.
20251205T221106Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r015,23700.662666666667,23626.0,761.855461818507,23576,32876,23590.0,23658.0,24605.49999999996,10.046962836650891,100.51551583850889,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,15,custom,The quick brown fox jumps over the lazy dog.
20251205T221106Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r016,23688.934666666668,23624.0,571.0418959786267,23578,30536,23590.0,23658.0,28086.6,8.930706615724779,79.85092160019943,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,16,custom,The quick brown fox jumps over the lazy dog.
20251205T221106Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r017,23680.169333333335,23626.0,538.7468577888941,23574,30982,23592.0,23662.0,24246.339999999967,10.335244626226723,109.4428661608218,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,17,custom,The quick brown fox jumps over the lazy dog.
20251205T221107Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r018,23764.970666666668,23650.0,616.2809818894675,23578,32822,23592.0,23884.0,28027.0,9.29270818879819,93.25538722135721,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,18,custom,The quick brown fox jumps over the lazy dog.
20251205T221107Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r019,23759.913333333334,23694.0,626.6789115070336,23646,33782,23658.0,23728.0,28078.26,10.252565519951887,112.88726816294549,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,19,custom,The quick brown fox jumps over the lazy dog.
20251205T221107Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r020,23722.801333333333,23672.0,494.91967987196875,23624,29488,23636.0,23704.0,27498.76,9.71658148724695,94.34682836389995,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,20,custom,The quick brown fox jumps over the lazy dog.
20251205T221108Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r021,23756.401333333335,23694.0,556.7216787737235,23646,29714,23660.0,23728.0,28067.399999999998,8.857950600415663,77.69308075306661,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,21,custom,The quick brown fox jumps over the lazy dog.
20251205T221108Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r022,23685.129333333334,23626.0,593.074734216917,23578,33328,23590.0,23658.0,28299.34,10.28173607102867,112.23000693236756,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,22,custom,The quick brown fox jumps over the lazy dog.
20251205T221108Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r023,23690.717333333334,23624.0,570.0255697770838,23578,29196,23590.0,23660.0,28376.38,8.512223577709468,70.96045258169234,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,23,custom,The quick brown fox jumps over the lazy dog.
20251205T221109Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r024,23773.386666666665,23694.0,660.2392372384031,23648,30698,23658.0,23728.0,28936.1,8.375733974409686,69.24040029695158,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,24,custom,The quick brown fox jumps over the lazy dog.
20251205T221109Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r025,23676.213333333333,23624.0,542.8477695967749,23576,32810,23590.0,23658.0,23986.34,10.932889368308514,126.34934052438831,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,25,custom,The quick brown fox jumps over the lazy dog.
20251205T221110Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r026,23791.394666666667,23726.0,581.3863135660806,23650,30630,23664.0,23792.0,28259.899999999998,8.83225194599689,77.9505672290325,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,26,custom,The quick brown fox jumps over the lazy dog.
20251205T221110Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r027,23684.217333333334,23630.0,567.3351004274347,23580,30934,23590.0,23662.0,23786.219999999994,10.503668899322658,111.31585010151778,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,27,custom,The quick brown fox jumps over the lazy dog.
20251205T221110Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r028,23706.345333333335,23626.0,673.842878492322,23578,32394,23590.0,23660.0,28632.44,8.661068238074629,76.65517615734396,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,28,custom,The quick brown fox jumps over the lazy dog.
20251205T221111Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r029,23691.177333333333,23626.0,579.4025567496809,23578,31158,23590.0,23660.0,28012.0,9.149293498690314,85.38349593805162,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,29,custom,The quick brown fox jumps over the lazy dog.
20251205T221111Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r030,23755.004,23694.0,558.2861771717809,23644,30442,23658.0,23728.0,28176.559999999998,9.16889958961385,83.92158920561984,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,30,custom,The quick brown fox jumps over the lazy dog.
20251205T221111Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r031,23748.634666666665,23672.0,638.7507381876319,23622,29894,23636.0,23704.2,28233.26,8.245457706823492,67.35269597610778,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,31,custom,The quick brown fox jumps over the lazy dog.
20251205T221112Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r032,23804.765333333333,23740.0,562.8736247239058,23692,29836,23704.0,23774.0,28204.2,8.639172247228169,73.9898714831325,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,32,custom,The quick brown fox jumps over the lazy dog.
20251205T221112Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r033,23684.317333333332,23624.0,591.0425524715712,23574,33006,23590.0,23658.0,27121.459999999992,10.265713520000213,110.67347670450833,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,33,custom,The quick brown fox jumps over the lazy dog.
20251205T221112Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r034,23757.177333333333,23690.0,635.4927620253541,23582,35138,23656.0,23728.0,28408.16,10.290782382102659,120.32433780212823,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,34,custom,The quick brown fox jumps over the lazy dog.
20251205T221113Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r035,23743.47333333333,23694.0,483.46999849889454,23646,29196,23660.0,23728.0,24379.899999999972,9.951154536435212,98.50294754173169,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,35,custom,The quick brown fox jumps over the lazy dog.
20251205T221113Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r036,23706.492,23626.0,641.9441165463797,23578,32270,23590.0,23660.0,28061.199999999997,8.6860997540965,79.80949000225361,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,36,custom,The quick brown fox jumps over the lazy dog.
20251205T221113Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r037,23711.65066666667,23626.0,653.4381390516379,23576,31174,23590.0,23660.0,28164.04,7.9234703454208075,64.04474006845449,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,37,custom,The quick brown fox jumps over the lazy dog.
20251205T221114Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r038,23712.406666666666,23626.0,998.7082156577263,23578,55972,23590.0,23658.0,27808.559999999998,23.881783654923403,730.415439536821,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,38,custom,The quick brown fox jumps over the lazy dog.
20251205T221114Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r039,23728.16,23626.0,816.8883743474971,23578,32902,23590.0,23658.0,29624.699999999997,8.376968429282364,71.06225700962432,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,39,custom,The quick brown fox jumps over the lazy dog.
20251205T221114Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r040,23690.133333333335,23630.0,643.6513779107552,23578,34592,23590.0,23664.0,23799.059999999994,11.740968857125987,150.19103225847599,1500,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,40,custom,The quick brown fox jumps over the lazy dog.
20251205T221115Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r001,23789.22266666667,23730.0,600.0963640813684,23638,36576,23664.0,23794.0,24555.31999999997,12.436480457697431,188.25860709844315,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,1,custom,The quick brown fox jumps over the lazy dog.
20251205T221115Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r002,23861.986666666668,23800.0,567.188598051296,23714,30858,23736.0,23864.0,26486.419999999984,9.841786092621838,98.66195232295141,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,2,custom,The quick brown fox jumps over the lazy dog.
20251205T221115Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r003,23793.968,23694.0,1422.6737867286947,23648,73178,23658.0,23728.0,28186.82,28.776979126985353,970.5208339435588,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,3,custom,The quick brown fox jumps over the lazy dog.
20251205T221116Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r004,23691.801333333333,23626.0,610.4912624976267,23546,31688,23590.0,23658.0,27522.579999999994,9.67289370175053,95.68696763600465,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,4,custom,The quick brown fox jumps over the lazy dog.
20251205T221116Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r005,23699.574666666667,23626.0,643.7321781375142,23580,31342,23590.0,23660.0,28581.239999999998,9.005577943209898,82.40677826855534,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,5,custom,The quick brown fox jumps over the lazy dog.
20251205T221116Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r006,23692.550666666666,23626.0,575.9200135501115,23536,30294,23590.0,23660.0,27978.82,8.85252788012421,79.14167842049949,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,6,custom,The quick brown fox jumps over the lazy dog.
20251205T221117Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r007,24146.469333333334,23628.0,5140.307247119517,23580,92756,23590.0,23660.0,30438.739999999994,11.505285272261917,134.16526946328335,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,7,custom,The quick brown fox jumps over the lazy dog.
20251205T221117Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r008,23681.72,23624.0,567.7146832471241,23488,31862,23590.0,23658.0,24115.19999999996,10.291933976450474,108.53071887074925,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,8,custom,The quick brown fox jumps over the lazy dog.
20251205T221117Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r009,23688.368,23624.0,586.9094396664436,23580,32056,23590.0,23660.0,28316.239999999998,9.474657919369516,92.7729705866129,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,9,custom,The quick brown fox jumps over the lazy dog.
20251205T221118Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r010,23690.846666666668,23624.0,597.5794317693156,23578,30850,23590.0,23658.0,27945.059999999998,9.254485047709833,87.45516321981408,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,10,custom,The quick brown fox jumps over the lazy dog.
20251205T221118Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r011,23703.376,23624.0,657.942344011004,23580,30326,23590.0,23658.0,28387.719999999998,8.335249945003005,69.1586660884998,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,11,custom,The quick brown fox jumps over the lazy dog.
20251205T221118Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r012,23709.108,23644.0,607.8151878142661,23578,33988,23594.0,23698.0,27966.539999999997,10.072407265593135,111.97161127095639,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,12,custom,The quick brown fox jumps over the lazy dog.
20251205T221119Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r013,23716.016,23624.0,717.7620989560539,23574,33354,23590.0,23658.0,28520.92,8.124144204986203,68.76889476535298,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,13,custom,The quick brown fox jumps over the lazy dog.
20251205T221119Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r014,23687.586666666666,23626.0,585.890362468478,23564,33510,23590.0,23658.0,24692.179999999968,10.618253941883138,122.11290839483172,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,14,custom,The quick brown fox jumps over the lazy dog.
20251205T221119Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r015,23683.34,23624.0,554.8456243357809,23578,30382,23590.0,23660.0,27534.38,9.822558774013936,97.96379963144646,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,15,custom,The quick brown fox jumps over the lazy dog.
20251205T221120Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r016,23802.921333333332,23740.0,564.0500516668819,23650,30822,23704.0,23774.0,27778.579999999998,9.158262527061206,84.79905910338229,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,16,custom,The quick brown fox jumps over the lazy dog.
20251205T221120Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r017,23687.622666666666,23626.0,603.6655909663064,23576,30784,23590.0,23658.0,24870.639999999967,9.925015384768216,98.27953253600761,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,17,custom,The quick brown fox jumps over the lazy dog.
20251205T221121Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r018,23702.890666666666,23626.0,636.1799656376126,23578,31426,23590.0,23660.0,28239.04,8.701062089791739,78.01812286494378,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,18,custom,The quick brown fox jumps over the lazy dog.
20251205T221121Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r019,23740.770666666667,23626.0,1025.1264355574917,23580,48740,23590.0,23658.0,29280.86,13.890799575742259,268.57473209336666,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,19,custom,The quick brown fox jumps over the lazy dog.
20251205T221121Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r020,23697.626666666667,23626.0,643.1203405821781,23576,30854,23590.0,23660.0,28403.66,8.936252864672085,79.5794973007897,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,20,custom,The quick brown fox jumps over the lazy dog.
20251205T221122Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r021,23773.825333333334,23664.0,1097.36748193962,23560,58314,23598.0,23726.0,28580.78,22.308610593247224,659.1974212291834,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,21,custom,The quick brown fox jumps over the lazy dog.
20251205T221122Z-artemisia-v2a6-cache-tinyllama_1p1b-q4_0-c2048-n64-g-seed42-r022,23722.761333333332,23624.0,1497.28896182234,23580,75914,23590.0,23658.0,27647.319999999992,29.144787710217972,986.9730538552807,1500,cache,tinyllama_1p1b,q4_0,2048,64,greedy,0.0,22,custom,The quick brown fox jumps over the lazy dog.
